5 16 14 350 107.9118 0.0067013056 0.0007061018 5 1.33226751931788e-05 0.0004662936 0.0032374101 67.0744 71.3251 4.3786 27 0.0013323 9 0.0002398082 0
4 26 28 1100 114.7806 0.0026296126 0.0002873894 5 0.000244281 0.0003448672 0.0036498448 40.4427 59.937 4.9961 16 0.0015806 5 0 0
5 21 10 800 115.1274 0.0026511485 0.000660037 8 9.90055443104814e-05 0.0006930388 0.0041472322 30.766 49.4854 4.679 30 0.00082505 8 0 0.00051703
6 21 6 500 133.7016 0.0044997946 0.0004201053 3 1.8671346950969e-05 7.46853878038762e-05 0.0038743045 21.4686 50.5253 5.4892 29 0.0010083 10 0 0.00056014
5 18 20 800 99.5088 0.00073402 0.000108298 1 2.40662302656912e-05 0.0005775895 0.0026954178 22.7265 68.7321 6.7054 23 0.0019614 7 0 0
5 26 10 500 83.9172 0.0028535133 0.0004929658 3 0 0 0.0046073338 51.2082 52.0494 2.8663 31 0.00065413 9 0 0
4 17 14 500 216.6936 0.012494649 0.0004815925 4 5.35102739726027e-05 0.0001070205 0.0043343322 27.9255 45.1605 6.3395 18 0.001204 5 0 0
4 23 20 800 129.8598 0.0023150778 0.0003337689 5 7.81161231678218e-05 0.0010084081 0.0034726167 36.3934 57.5215 6.7587 36 0.00075276 11 0.0002840586 0.0012286
6 18 70 2520 267.5586 0.0278149343 0.0007081596 10 0 0.0001278621 0.0056160988 34.6035 40.6025 4.1629 36 0.00085569 12 8.85199464946101e-05 0.00019671
5 25 6 800 74.1174 0.000875 0.0002053571 6 1.78571428571429e-05 4.46428571428571e-05 0.0035178571 46.4122 71.8173 3.7944 34 0.00092857 5 0 0
5 25 20 700 101.6796 0.0014061944 0.0004271983 5 0 0.0001245995 0.0034531862 26.7979 54.5979 5.3144 22 0.0010324 4 0 0.0005696
6 18 10 160 150.5004 0.0056666894 0.0006315286 6 0.0003755035 0.0004096402 0.0046255206 30.2222 45.5941 4.9077 14 0.001007 6 0 0
3 19 6 150 64.6416 0.0006723442 0.0003361721 1 0.0001540789 0.000203104 0.0027594128 53.5776 78.2944 4.2284 41 0.00063733 6 7.00358583594801e-05 6.3032e-05
3 18 8 250 41.9094 0.0002757509 0.0001909045 0 0 0.0001696929 0.0021423723 54.4677 91.3069 3.6881 17 0.00066817 6 0 2.1212e-05
5 16 16 1000 128.0784 0.002753792 9.49583449393533e-05 4 0.0002405611 0.0001645945 0.0039692588 35.393 56.4019 5.2711 27 0.00043048 8 0 0
6 16 28 500 161.3466 0.006109907 0.0005774825 9 0.000327953 0.0007272001 0.0041350596 34.1209 47.1034 5.8466 48 0.0013475 9 0.0003778589 0.00017111
4 22 4 400 90.7686 0.0016104535 0.0003927935 4 0 0.0001833037 0.0034696763 44.7424 59.5321 4.5698 15 0.00070703 6 0 0.00032733
6 20 14 730 162.0876 0.0075967266 0.0005716349 7 0.0002557314 0.0007521512 0.0039864011 23.5303 51.034 5.7698 28 0.0026024 6 0 1.5043e-05
1 18 6 230 69.5076 0.00017507 0.0002042484 4 5.83566760037348e-05 0.0002042484 0.0014589169 45.0612 112.96 9.14 11 0.00058357 4 0 0
3 16 24 300 81.0702 0.0017467932 0.0001042862 0 2.60715403066013e-05 0.0001433935 0.0026201898 47.48 75.0846 5.0796 14 0.00080822 6 2.60715403066013e-05 3.9107e-05
5 22 8 300 157.332 0.0077426648 0.0002234725 1 0.0001314544 0.0009859081 0.0037990325 33.0417 57.7716 5.8581 29 0.0018929 6 0 0
4 23 4 100 67.6194 0.001565762 0.0003983079 4 4.12042632677728e-05 0.0011262499 0.0016619053 49.4333 89.9174 7.1322 17 0.00083782 6 9.61432809581365e-05 0.0002747
2 25 10 200 75.9642 0.0006096651 0.0001368636 4 0.0001244214 0.0003234957 0.0020902802 45.1018 78.3095 6.5417 15 0.00093316 6 0 0
5 25 12 200 164.1114 0.0033720319 0.0004038924 7 0.0001127142 0.0015686054 0.0049876014 40.4604 43.7815 5.6365 32 0.0012774 8 0.0002160355 0.0010896
4 20 14 270 101.7864 0.0014531755 0.0005382131 2 5.38213132400431e-05 0.0003049874 0.004180122 22.569 54.6094 4.2961 15 0.00096878 4 0 0.00021529
2 25 8 100 79.128 0.0005007704 8.98818695428865e-05 4 1.92604006163328e-05 0.0017205958 0.0027542373 50.5327 67.1422 5.345 28 0.00043657 6 0 6.4201e-06
4 22 20 1200 120.7014 0.0054956239 0.0002398883 5 0 2.18080311709459e-05 0.0036128638 44.8387 60.9175 4.8089 31 0.00051612 5 0 0
6 18 20 800 108.5424 0.002100536 0.0003983775 2 0 0.0004345937 0.0030783717 28.4762 61.9294 5.8353 11 0.0025351 4 0 0
5 18 28 800 84.1578 0.0023682455 0.0006004003 4 0 0 0.0027851901 48.8675 77.7485 4.9042 15 0.00086724 6 5.00333555703803e-05 0.00010007
3 23 2 30 66.7818 0.0006858533 0.0001682282 2 5.17625135876598e-05 0.001112894 0.0024069569 56.7784 97.9785 4.9355 19 0.00042704 6 0 0
6 18 28 2000 129.1464 0.0026310698 0.0005997292 4 7.7384407041981e-05 0.0003385568 0.0051460631 25.0245 43.0827 4.1917 35 0.00083188 9 0.0001741149 0.00048365
3 18 8 600 62.2194 0.0010991957 0.0003217158 0 4.02144772117962e-05 0.0002010724 0.002386059 44.3164 90.8989 4.5393 14 0.00071046 7 0 0.00010724
3 20 6 150 72.141 0.0012379023 0.000393878 5 1.87560957311126e-05 0.0002719634 0.0033760972 45.9164 68.8778 3.7528 24 0.00079713 8 0.0001219146 0.00035637
4 23 20 100 83.9658 0.0026726974 0.0003769189 3 0 0.0001713268 0.0029125548 44.0476 78.0706 4.6118 10 0.00071957 3 0 0
5 17 56 540 199.6854 0.0051462973 0.0004531331 1 3.23666494044536e-05 0.0002912998 0.0047902641 25.3831 33.9054 6.7095 29 0.0020876 7 0 1.6183e-05
4 29 12 800 66.6738 0.0003208948 4.58421197396168e-05 2 0 0.000194829 0.002292106 38.5126 72.16 5.46 20 0.0010314 9 0.0002521317 0.00014899
2 27 24 250 73.9722 0.0026472782 0.0004548844 7 7.45712155108128e-06 0.000186428 0.0026845638 58.8858 88.6889 4.4111 24 0.00058166 8 0.0001043997 0.00023863
6 21 8 730 130.941 0.0047583021 0.0007565501 10 7.96368559369276e-05 0.0001393645 0.0033845664 36.8047 57.2471 5.7765 11 0.00059728 2 0 0
2 27 8 280 55.047 0.000642809 0.0001264542 0 7.37649637497892e-05 9.48406676783005e-05 0.0025290845 62.8452 83.8667 3.9333 22 0.00052689 6 0 0.00017914
6 16 10 1600 181.104 0.0056354095 0.0005817933 10 0 0.0004563085 0.0050079854 20.8037 39.2255 5.6993 30 0.0017226 8 0.0003650468 0.001175
4 22 36 1000 98.6694 0.0044748483 0.0004629153 1 0.0002571752 0.0003600453 0.0023917292 52.6957 62.5806 5.828 17 0.0005915 3 0 0
4 18 6 50 107.4186 0.0030285773 0.0003106233 4 0.0002200248 0.0003365086 0.0035592255 37.3723 56.0436 5.0873 24 0.00095776 7 0 0
4 18 4 140 119.8716 0.0025467701 0.0004165278 3 4.76031798924168e-05 0.0006426429 0.002784786 42.6609 67.6068 7.1496 20 0.0023445 5 0 1.1901e-05
5 18 24 200 111.8556 0.0044004038 0.0006254938 0 9.87621806689492e-05 0.0001975244 0.0039175665 48.1798 54.1513 4.3529 31 0.0010096 8 0.0001646036 0.00038408
3 24 10 200 87.162 0.0003985475 6.64245859534142e-05 1 0.0003874768 0.0008745904 0.0026348419 38.8354 60.0168 6.1975 21 0.0011181 7 0 3.3212e-05
2 16 24 50 109.038 0.0043008666 0.0001778554 6 0 0 0.003395421 28.555 63.1429 4.8571 13 0.0010186 6 0 8.0843e-05
6 16 42 700 163.4436 0.0053999352 0.0005262306 4 0.0001619171 0.0010686528 0.0046632124 27.2557 42.4514 5.3681 32 0.00084197 9 0.000170013 0.00029955
6 20 16 900 127.6602 0.0027376583 0.000577128 5 0.0005179354 0.000384752 0.0033443826 22.6667 64.6372 6.4779 21 0.0026637 6 0 0
5 23 12 600 142.5096 0.0040592671 0.0005435736 7 5.26038926880589e-05 9.6440469928108e-05 0.0034806242 39.7778 56.7456 6.6977 33 0.0012537 9 8.76731544800982e-05 7.0139e-05
5 19 6 550 106.4316 0.0016084387 9.3513877459415e-05 0 0 0.0002431361 0.0031981746 25.1294 64.7953 5.7251 11 0.0010099 3 0 0
5 23 8 700 68.6388 0.0004410208 8.82041632365048e-05 2 2.94013877455016e-05 0.0002646125 0.0027343291 84.6087 75.0968 4.6559 25 0.00061743 3 0 0
6 23 40 2000 128.0802 0.002780837 0.0003028634 4 0.0011426211 0.0007020925 0.0035517621 25.2451 50.9612 6.1395 20 0.00106 8 5.50660792951542e-05 0.0003304
6 20 16 625 189.1506 0.0141993477 0.0002187575 3 0.0001590963 0.0002187575 0.0037586509 21.1915 48.254 5.6561 18 0.0012728 4 0.0001193222 9.9435e-05
3 17 8 100 98.634 0.0022416849 6.51652590970702e-05 3 3.90991554582421e-05 0.0004300907 0.0031018663 52.4388 70.9076 5.1849 19 0.0014336 7 0.0003127932 0.00014336
3 35 14 1300 38.6472 0.0002643638 0.0001077038 0 9.79125053851878e-06 0.00015666 0.0024576039 54.496 100.988 2.9482 20 0.00054831 7 0 0
2 22 16 450 114.942 0.0017443669 0.0002999867 2 2.2221234611795e-05 8.88849384471801e-05 0.0025776632 31.2208 61.5517 8.1379 22 0.0013888 7 0.0001555486 0.00097773
6 16 28 750 211.0536 0.0162800828 0.0006806055 7 5.44484373298486e-05 0.0002314059 0.0049548078 33.1129 41.7143 4.706 21 0.00088479 8 0.0001088969 0.00032669
5 21 10 350 77.7252 0.0013082778 0.0004077749 1 6.79624847084409e-05 0.0010873998 0.0023956776 37.5429 73.3333 5.7234 16 0.00066263 4 0 0.00033981
4 28 6 1200 62.8314 0.0009698919 0.0001906625 4 5.8027720671132e-05 0.0002072419 0.0023957159 44.0139 84.2907 4.7232 23 0.00059686 9 4.14483719079515e-05 7.4607e-05
5 22 6 160 134.571 0.0031693861 0.0004695387 4 0 0.0004842118 0.0048714638 28.5921 49.506 4.4849 25 0.0018341 7 0 0
4 31 10 400 119.232 0.0033847158 0.0004077971 2 0.000142729 0.0004485768 0.0032215969 30.6242 68.4557 5.9304 16 0.00063209 5 0 0.00022429
4 26 8 600 83.2656 0.0041337498 0.0003444791 4 2.29652765019291e-05 0.000252618 0.0032840345 80.6761 69.5385 3.5664 14 0.00050524 7 0 0.00016076
4 21 16 612 109.4994 0.0020789669 0.0001859239 2 0 0.0003549456 0.0045128795 41.2632 52.6742 4.2734 19 0.0015212 7 0.0001183152 0.0011832
5 23 20 1300 110.7312 0.0031740559 0.0003954894 6 1.01407536608121e-05 0.0002535188 0.0043605241 31.8228 48.1395 4.1279 27 0.00057802 7 0.0003245041 0.00020282
4 25 4 180 107.4084 0.0016043983 0.0003883257 8 0 0.0003985448 0.0039650098 30.5633 51.4124 4.8144 22 0.0011445 8 7.15336821451929e-05 0.00012263
2 32 10 400 53.8788 0.0013120511 6.90553231789125e-05 4 0 9.86504616841607e-05 0.0015882724 21.325 105.3416 5.677 14 0.00047352 7 0 0
3 31 12 300 72.0948 0.0035302293 0.0001042391 1 3.47463516330785e-05 0.0003196664 0.0022863099 73.9634 89.1793 3.7356 37 0.00042391 7 0 0
5 18 6 180 162.4398 0.0116803889 0.0005207817 5 9.91965082829084e-05 0.0006695764 0.0040670568 33.7914 55.8293 4.6159 13 0.00081837 7 0 7.4397e-05
5 21 20 1000 111.0876 0.0031411898 0.0008039064 7 0 0.0002233073 0.003543143 25.6371 55.6303 5.063 12 0.00064015 4 0 0
5 19 14 450 117.4128 0.0052675585 0.0004598662 5 0 0.0001672241 0.0032399666 53.013 53.7032 5.4129 18 0.0018604 6 0 0
5 27 10 150 164.4894 0.0085015859 0.0005718556 8 3.04989630352568e-05 0.000236367 0.0049027083 40.0312 43.3468 4.633 30 0.0008616 9 0.0001906185 0.00056423
6 20 28 1600 195.1986 0.0060119398 0.0003363323 5 6.30623055578912e-05 0.0002942908 0.0039308837 30.9462 41.5829 7.6631 13 0.0014084 5 0 2.1021e-05
5 17 28 730 116.2062 0.0043155623 0.0003420873 5 9.21004157675912e-05 0.000263144 0.0034998158 41.4792 59.1429 5.2368 29 0.0012105 5 0.0001710436 0.00017104
6 17 14 300 207.576 0.0102947859 0.0007241849 5 0.0001277973 0.002499148 0.0057650801 20.5235 37.9901 4.9458 34 0.002059 7 0 0
5 20 18 770 193.6086 0.0073179921 0.0006520983 7 0.0001014375 0.0005796429 0.0053037329 17.9945 39.1803 5.6421 28 0.0028692 6 0 0
5 17 36 720 335.499 0.0356382492 0.0001373563 5 1.14463623460464e-05 0.0004177922 0.0047616867 24.2551 43.0048 5.7007 28 0.00056659 11 0 0
5 19 8 500 188.76 0.0104507737 0.0003027585 2 0.0003924647 0.0006952231 0.004339538 22.2383 47.0904 5.9328 23 0.00063916 6 0 0
3 30 12 500 62.898 0.002032802 0.0004158004 6 0 1.15500115500116e-05 0.004019404 58.5591 60.3678 2.454 26 0.00072765 6 0 8.085e-05
6 24 24 1000 146.6856 0.0049566295 0.0003336193 4 0 0.0006910685 0.0043132209 28.8864 48.9061 5.3066 30 0.0015847 7 0 0
2 16 28 300 76.8504 0.0007144174 0.0003572087 1 0 0.0001037058 0.0019473636 42.5714 82.5089 7.2249 18 0.00038025 3 0 0
4 23 4 415 59.181 0.00163768 0.0005458933 4 7.66166104811523e-05 0.0002394269 0.0025379252 62.5909 84.4528 3.883 24 0.00083321 8 0 0
4 31 4 500 100.4322 0.0006862708 7.52077614409807e-05 3 9.40097018012259e-06 0.0006674689 0.003797992 45.6675 66.7822 4.8589 25 0.0010905 9 0.0002162223 0.00011281
6 16 20 500 157.9002 0.0081300813 0.0002078714 4 2.30968218773097e-05 0.0002078714 0.00297949 18.5 52.9302 7.1318 13 0.0007622 7 0 0
3 22 10 200 87.2484 0.0002505289 5.56730876294399e-05 0 0 0.0001948558 0.0034238949 27.2787 49.9512 4.7967 17 0.00055673 3 0 0.00019486
4 16 14 150 130.4472 0.0022572778 0.0005708059 10 2.59457215505163e-05 0.0010378289 0.0035675367 37.3869 50.5018 6.3309 21 0.0010897 7 0.0003502672 5.1891e-05
6 22 24 1000 189.375 0.0106554018 0.0008196463 6 0.0002049116 0.0005595662 0.0061079411 30.031 34.7148 3.9626 46 0.0011191 9 0.0003861795 0.00043347
7 21 24 1000 286.4538 0.0178518445 0.0007170408 6 4.94510928691524e-05 0.0012980912 0.0062061122 20.4232 30.9801 5.7171 30 0.0013723 6 0 0
6 21 10 350 178.368 0.0052714624 0.0008785771 4 0.0004482536 0.0009144374 0.00372947 17.1594 42.5962 7.4519 20 0.00091444 5 0 0
1 33 4 120 68.6598 0.0003020456 0.0003228763 0 0 6.24921884764404e-05 0.0023955339 48.6812 87.513 5.413 23 0.0005416 6 0 0.00020831
5 23 12 500 136.5768 0.0024831046 0.0001791931 2 0 5.11980339954946e-05 0.0023039115 34.7416 61.2889 10.0333 17 0.00058878 4 0 7.6797e-05
6 25 10 400 262.611 0.0156994048 0.0004092262 7 0.0001674107 0.0004278274 0.0045014881 25.9917 33.8017 7.4215 22 0.0024182 6 0.0001302083 0
3 19 20 730 91.308 0.0037889594 0.0003833535 4 3.5660794522502e-05 0.00022288 0.0030935739 42.0578 78.6052 4.4265 21 0.00074888 5 0 0
6 23 20 1800 176.5188 0.0071709786 0.0003834748 10 0.0002428674 0.0003067798 0.0041415278 24.644 44.8519 5.9877 23 0.002352 7 0 0
6 16 42 2200 209.8398 0.0130610478 0.0007697118 2 0.0001082407 0.0003968827 0.0043897628 27.8791 48.3616 6.474 21 0.0018281 8 0.0002525617 9.6214e-05
3 22 40 480 108.4692 0.0021866961 0.0004410143 3 0.000275634 0.0001286292 0.0033719221 32.7104 56.654 5.4251 23 0.00098309 6 0 0
6 18 10 430 166.902 0.008271028 0.0004439252 4 0.0001869159 0.0004906542 0.0031308411 31.4286 52.6866 7.3209 15 0.0018458 5 0 2.3364e-05
4 21 12 350 89.9394 0.0012593911 0.0006839797 10 0.0004559865 0.0004017023 0.0027250619 31.616 68.6056 5.8367 20 0.0011183 7 0.0001737091 0.00016285
4 19 20 639 197.5674 0.0148143091 0.0002730748 5 0.0002389405 0.000386856 0.0045740033 40.1297 45.1343 4.8085 25 0.00093301 8 2.27562352084471e-05 0
6 22 10 1000 91.866 0.0030128763 0.0004353205 6 0.0001260138 0.0001374696 0.0046854236 36.3039 49.7311 3.088 29 0.0014091 7 0 8.0191e-05
5 21 12 730 166.5636 0.0021712489 0.0003196931 3 2.66410912190963e-05 0.0001731671 0.0055280264 23.1111 38.6699 5.1133 31 0.0019048 6 0 0
3 19 28 360 99.2874 0.0019259259 0.0002074074 7 0 0.0003555556 0.0031555556 53.9434 60.7887 5.1268 18 0.0013926 7 0.0004740741 0.00016296
7 24 16 1250 216.6852 0.0119572592 0.0003957485 6 0.0005276647 0.00083861 0.0056912408 21.6119 32.6225 5.0083 33 0.00068785 8 3.76903361977989e-05 0
6 21 24 750 130.5 0.0044794189 0.0005145278 6 7.56658595641647e-05 0.0005599274 0.0042978208 31.7314 48.5211 4.7923 24 0.0026029 8 0.0001967312 0.00016646
3 19 12 480 52.8438 0.0015406738 0.0003668271 4 7.3365418476347e-05 8.80385021716164e-05 0.0025677896 65.0345 82.24 3.44 20 0.0011445 6 0 0.00017608
5 17 24 365 200.9172 0.0213563132 0.0007025103 8 4.68340202322967e-05 0.0002185588 0.0036062196 54.3652 62.9957 4.6883 20 0.001046 6 0 0.00045273
5 19 14 1000 144.6822 0.0052753816 0.000309666 5 6.635700066357e-05 0.0001658925 0.004888299 34.1769 42.6516 4.2873 22 0.002046 6 0 0
5 23 12 300 125.7894 0.0022284611 0.0006580102 3 7.01877522372346e-05 0.0003070714 0.0045709774 36.5231 47.5701 4.6564 32 0.00094753 8 0.000280751 0.0012809
6 23 28 1000 113.601 0.0027171588 0.000449294 4 0 0.0014762516 0.0036371416 22.7456 60.0471 5.2588 22 0.00087719 4 0 0.00032092
6 16 4 300 157.9686 0.0063767812 0.0005510799 8 0.0002164957 0.001148083 0.0055042381 29.2745 41.8308 4.1681 41 0.0011874 11 0.0003542656 0.0011284
2 20 6 100 61.7502 0.001604413 0.0003605423 6 0 0.0003064609 0.001910874 72.4952 85.5472 5.3585 16 0.0010095 5 0 0
4 22 10 700 83.085 0.0008551738 0.000301826 5 0.0001383369 0.0006413804 0.0032194778 31.451 57.7344 4.6289 20 0.0011067 9 0 0.00050304
4 32 2 300 38.2104 0.0009157043 0.0001526174 5 3.81543470519408e-05 6.35905784199013e-05 0.0016787913 73.5573 123.4848 3.3182 14 0.00059775 6 1.27181156839803e-05 0
3 18 24 400 83.376 0.0005189375 0.0001203333 5 1.50416654131945e-05 0.0008122499 0.0029556873 58.8878 67.0636 5.2875 29 0.0005039 7 0 0
5 23 10 500 119.5992 0.0042808684 0.0004477612 9 0.0001085482 0.0004138399 0.0039959294 37.2925 48.4958 4.7487 31 0.0011601 11 9.49796472184532e-05 0.00074627
5 19 10 700 129.9594 0.0020728391 0.000412339 6 8.91543707930281e-05 0.0001671644 0.0044465742 24.6131 54.5865 5.1504 25 0.0014265 6 0.0002674631 0.00064637
3 18 12 450 78.825 4.54959053685168e-05 0.0002047316 3 0 0.0006369427 0.0031847134 45.6978 72.9714 4.6786 7 0.00034122 4 0 0
5 16 12 600 81.711 0.0008131403 0.0001084187 1 1.35523391337345e-05 0 0.0033338754 49.1755 66.5691 4.3902 20 0.00079959 7 0 0.00029815
3 25 20 800 76.5426 0.0010614731 0.000250534 6 3.95580052216567e-05 0.0004153591 0.0027492814 57.1442 82.9353 4.9448 23 0.00057359 6 0 0
4 19 6 50 88.1628 0.0015055956 0.0001896813 1 1.18550834597876e-05 0.0003437974 0.002702959 51.8062 81.2632 5.5132 15 0.0011737 6 8.29855842185129e-05 7.1131e-05
5 29 20 1000 134.2992 0.0036035095 0.0001357844 0 0.0002088991 0.0003237936 0.0030081471 10.8571 54.5139 7.2257 32 0.0007207 6 5.22247754334656e-05 2.089e-05
3 22 12 100 66.8676 0.0026160264 0.0003215714 7 1.73822353554667e-05 0.0003389536 0.0030505823 75.7029 75.5442 3.4274 19 0.00051278 7 0.0002085868 0.00017382
3 21 2 50 37.2018 0.0003966455 0.0001133273 0 1.41659111514053e-05 0.000155825 0.0015724161 61.7455 139.2072 4.2072 18 0.00045331 6 0 0
6 24 24 400 207.8286 0.0206294847 0.0004280822 6 0 0.0001223092 0.0039138943 51.6859 49.5417 4.7448 12 0.0012435 6 0 0
6 17 4 720 203.2488 0.0099168331 0.0003872967 6 0.0002853765 0.0019262913 0.0036589343 20.5587 48.1894 7.7493 20 0.0012944 8 6.11521056708386e-05 4.0768e-05
5 21 8 650 169.3164 0.0092969944 0.0004457463 6 0.0002183247 0.0006731679 0.0042391383 49.8065 52.5064 5.4571 30 0.0015283 8 0.0002729059 0.00095517
5 19 10 400 172.4688 0.0037613081 0.0006409946 10 0 8.46596681341009e-05 0.0056177737 28.0043 42.5231 5.0829 34 0.00086474 12 0.0003446858 0.00036283
4 20 6 1000 96.756 0.0020302477 0.0005149179 6 5.88477608426999e-05 0 0.0036338492 29.0894 56.2105 4.4737 27 0.00067675 7 0 0
6 22 16 500 297.0672 0.0312819464 0.0006453179 7 0.0004216929 0.0008625537 0.0044149969 25.6638 44.3647 5.8408 50 0.00060059 9 0 0
6 17 10 500 109.6176 0.0038119102 0.0005464627 4 0 0.0002132537 0.0037985819 26.9155 46.0211 4.5825 24 0.0011063 7 1.33283574132324e-05 0.00041318
4 19 6 200 62.1042 0.0007779978 0.0002829083 5 0 0.0002222851 0.003364588 37.7711 71.1111 3.3814 28 0.00082852 9 0 0.00029301
6 19 56 1500 151.9794 0.0094917582 0.0005631868 4 0 2.74725274725275e-05 0.0053159341 32.4456 43.3075 3.6227 39 0.0010302 7 0 0.00052198
6 19 12 800 133.884 0.005592032 0.0003477632 7 6.95526374360116e-05 5.56421099488093e-05 0.0056754952 37.828 40.7059 3.3922 21 0.0011685 4 0 0
4 20 24 233 69.1764 0.0003305829 2.64466306992489e-05 0 9.25632074473712e-05 0.0001983497 0.0019967206 44.1333 93.404 6.3113 15 0.00048926 4 0 0
6 27 12 416 149.094 0.0033348443 0.0005827883 3 4.85656931943275e-05 0.0010360681 0.0045651752 26.3772 45.1915 5.2057 23 0.0012789 6 0 0
5 26 12 200 111.342 0.0043754051 0.0003009538 2 0.0003704047 0.0004398555 0.0023613298 18.8515 65.098 7.1765 12 0.00069451 4 0 0
6 25 4 800 87.2346 0.0046848382 0.0004258944 1 2.6618398637138e-05 0.0001597104 0.0030877342 53.7391 79.5862 3.6983 14 0.00087841 4 0 7.9855e-05
6 20 24 500 135.414 0.0021313579 0.0005173199 8 4.1385589537723e-05 0.0003621239 0.0050076563 27.4865 50.6942 4.6302 26 0.0015623 8 0.000103464 0.00016554
4 18 16 600 125.832 0.000655684 3.07351856405213e-05 1 0 0.0001536759 0.0036574871 38.809 57.2773 6.056 20 0.0011577 7 7.17154331612163e-05 3.0735e-05
3 27 6 120 58.6008 0.0016491147 0.0003761139 3 5.78636731859738e-05 0.0002314547 0.0021120241 37.5 104.9863 4.6712 10 0.0010126 4 0 0.00014466
6 24 42 1200 186.7284 0.0079430168 0.0003644979 8 9.11244760342628e-05 0.0005923091 0.0038727902 23.2756 47.4196 7.0902 23 0.00063787 7 0 0
4 16 8 1000 79.2294 0.001579552 0.0002761455 3 4.41832722131401e-05 0.0002761455 0.0033137454 35.5318 66.9467 4.09 20 0.00078425 9 0 0.00034242
4 32 20 1000 145.7052 0.0021709195 0.0004285634 5 0 0.0009765625 0.0026556879 36.4456 61.8095 10.2513 27 0.00094846 8 6.32306654676259e-05 4.2154e-05
4 17 16 150 115.536 0.0027815285 0.0003915744 1 1.35025654874426e-05 0.0003915744 0.0027950311 25.4369 73.4879 6.9179 18 0.00086416 7 0 1.3503e-05
6 17 56 1825 165.321 0.0023855131 0.0003103827 7 8.86807846475826e-06 0.0012237948 0.0044606435 16.2072 40.1272 6.3161 29 0.0016761 7 0.0004434039 0.0001951
5 17 10 780 174.2208 0.0079673583 0.0004118828 6 0 0.0001415847 0.004453483 38.7362 45.9769 5.4971 24 0.0012743 8 0.0001930701 0.00021881
4 16 12 350 129.5088 0.0031932725 0.000144492 1 0.0001300428 0.0011125881 0.0027308982 48.1915 63.6614 7.6878 20 0.00089585 6 0 0
3 23 4 400 156.9822 0.0097960178 0.0002999738 4 9.37417975927106e-06 0.0002343545 0.0032153437 34.9942 64.5831 6.5802 27 0.0010593 6 0.000206232 0.00023435
4 17 36 1260 82.5732 0.001679813 0.0005842828 6 0 0.0007668712 0.0021180251 39.9298 77.2414 6.4483 8 0.0016068 4 0 0
